amt,distance,txn_velocity,age,hour,is_online,is_international,card_present
36.57238086116561,32.035457764978396,3,52,15,1,0,0
57.50236955012689,3.3399075804804963,3,76,22,1,0,0
86.38577031950167,26.174386118415082,4,44,14,1,0,0
27.896505012010277,10.429275597472287,7,55,10,1,0,0
52.60057900410436,3.3813039502410525,3,35,16,0,0,1
28.95108792616824,33.85533685525637,2,20,22,1,0,0
148.16898122277135,46.77489259401041,1,51,22,1,0,0
48.201502766324616,60.52537400959448,2,59,11,0,0,1
65.13878566451581,56.06502733433151,5,27,17,1,0,0
219.8432698674039,27.81646163960489,2,24,11,1,0,0
76.99474503427217,19.44736174819618,3,39,19,0,0,1
73.27575153255938,7.339199342454135,4,63,6,1,0,0
128.73695969776844,25.361094992892856,5,50,21,0,0,1
128.55680435198173,36.056515321250565,3,42,5,0,0,1
10.799025584582466,4.552344208642189,3,43,5,1,1,0
36.39945915294266,8.574615394726035,4,58,17,1,0,0
56.76105328573732,22.77004853962441,3,33,6,0,0,1
67.05881644466794,13.547191030824086,5,52,6,0,0,1
38.15686478528989,74.98271486756886,3,42,10,0,0,1
169.89808079096724,18.085960063247125,3,32,12,0,0,1
96.84164405991027,1.3327586994287026,2,57,7,1,0,0
84.07545996638113,3.333060659443319,5,65,1,1,0,0
107.6370710349663,0.47181594415227135,2,50,18,0,0,1
73.7297433120822,11.119742276106663,5,34,14,1,0,0
73.5339847655332,4.0835114090108995,5,49,14,0,0,1
31.34766621952772,23.421533628070613,2,56,15,0,1,1
26.61890595349063,11.267847543501434,5,28,11,1,0,0
24.298845650809348,18.92484292835176,2,47,3,1,0,0
288.33791435377526,2.7707340093636588,2,44,8,1,0,0
12.900807955145915,44.56305105097336,3,35,12,1,0,0
49.141263490914966,1.4517579065931094,3,46,1,1,0,0
40.43648643186076,8.184782356201913,2,64,9,0,1,1
39.58213570288652,4.450320150589113,2,54,21,1,0,0
20.766679393597045,26.0450846278481,1,37,2,0,0,1
135.91651827404766,53.75061534067947,6,62,11,0,0,1
205.41386175081587,49.60014973303753,3,23,8,1,0,0
144.5981998321867,8.83753197237698,2,50,2,1,0,0
70.22183991607218,14.498190287952513,4,43,19,1,0,0
97.45151554668747,9.777115598558455,2,70,16,0,0,1
127.19055115411349,2.224989429163907,4,37,18,0,0,1
77.41609267865836,1.8203686299545034,4,55,11,1,0,0
19.544912758890156,15.955355432116672,1,36,21,0,0,1
106.1817669306616,17.109484203595485,3,35,4,1,0,0
180.55565833167046,10.979320116860299,2,29,6,1,0,0
189.50431150200617,4.678266770014281,4,48,16,0,0,1
30.48079128906578,2.6898126559918194,3,35,6,1,0,0
64.83430286552945,44.73754727109757,2,24,11,0,0,0
57.722545027009396,6.471688552317144,5,47,19,1,0,0
14.791837441787477,2.7685614672428036,1,47,16,1,0,0
87.67323124362322,47.74391288265623,3,38,17,1,1,0
19.23063369916603,11.736764044740067,3,75,11,1,0,0
80.78139258282123,52.21712220357424,2,56,20,1,0,0
30.941065510295235,4.015303005058281,3,61,16,1,0,0
74.97094105771019,20.375826868582894,5,60,22,0,0,1
24.773515356456002,12.234803387555047,5,66,1,0,0,1
24.97331613343151,8.12778815076406,1,27,5,0,0,1
156.07335637141594,1.2065154961441964,2,60,14,1,0,0
58.81902531428453,21.542933250893523,2,41,9,0,0,1
66.23852935399597,1.1292986813478145,2,56,5,1,0,0
51.85281193949356,5.985292652142278,2,56,5,1,0,0
18.077418514998623,4.583347666397783,4,48,15,0,0,1
167.65927322840525,35.6528190531043,4,46,11,1,0,0
53.01940541305347,22.729090260113978,2,59,3,0,0,1
15.009792146242894,11.567871113833807,3,66,1,0,0,1
90.70205909161372,34.06599885003444,3,37,3,0,0,1
17.339969256684093,9.270281245243067,1,69,20,0,0,1
94.13613349673017,9.340828887503351,2,20,4,0,0,1
28.08956879783621,12.510976876304971,4,58,18,0,0,1
14.05539612936846,2.2338907203776355,4,47,14,1,0,0
46.0633682777671,597.710801633605,3,32,19,1,1,0
26.61262272627419,5.035485354319227,3,72,13,1,0,0
53.27483461270455,14.910189780099893,3,69,21,0,0,1
246.4507463342501,16.747469310494274,3,65,20,0,0,1
109.33633778538393,17.021710791493565,2,21,23,1,1,0
104.3849461693747,0.7783081632752946,6,40,16,1,0,0
36.372908663371206,34.37311866274829,2,33,4,0,0,1
70.48687216245472,0.414475560642637,1,53,14,1,0,0
17.894315113686034,17.619803300536578,3,32,12,1,0,0
33.17516690092316,12.969812806106539,2,61,9,1,0,0
25.678348749033425,36.54450402588502,4,42,10,1,0,0
39.606839781497314,34.25852949143245,1,43,14,0,0,1
361.09172569941876,0.9887428786297363,4,58,14,1,0,0
28.05237242333397,1.3572149993985694,4,34,1,1,0,0
88.22552811608541,15.272299614911416,1,43,9,0,0,1
212.23782054767037,2.9274211249365436,3,58,5,1,0,0
31.76147056805021,7.732332689867975,3,18,11,1,0,0
135.9054521682486,17.923854685715455,2,47,12,1,1,0
40.17733200296243,37.55153277950196,4,57,9,1,0,0
12.776376319187367,1.8843306974692045,1,38,13,1,0,0
16.762784126961762,44.77745258303012,4,49,2,0,0,1
19.22373413038352,28.037802185469296,2,70,5,1,0,0
39.51612056268439,8.484405582814988,6,32,19,1,0,0
12.42550098386219,12.158022646794286,2,33,23,0,0,1
119.2949385165919,22.142517771000243,4,45,12,0,0,1
37.17886693065511,33.423029859075854,6,58,1,0,0,1
90.56345118994362,19.11512973997969,3,19,9,1,0,0
48.781587201415704,26.39045333223173,3,41,9,1,0,0
178.37477559807354,10.449614589772176,5,62,19,1,0,0
13.523052255217742,13.320706644120099,3,18,23,1,0,0
24.808831408006533,6.192697139364394,6,30,4,0,0,0
48.67169304744827,18.316757425102534,3,21,18,1,0,0
11.517324634679223,4.559759799578384,3,20,23,1,1,0
13.203372681950132,11.019368055750764,3,55,9,0,0,1
29.73814655119544,18.04501731418694,1,18,0,1,0,0
619.2438686152835,26.14427615259511,5,19,8,1,0,0
42.60833239805443,429.75375864680376,1,60,20,1,1,0
115.37270450317817,0.26553665952804656,2,34,6,1,0,0
114.85884257651882,2.7224820571722095,2,18,2,1,0,0
19.109195315883223,25.59692047303045,2,60,14,1,0,0
12.241643680568965,3.613131442396665,1,18,9,1,0,0
57.141893666915664,827.7892621571358,3,49,0,1,1,0
82.66134650664077,10.48421871404063,3,37,1,1,0,0
41.529374056434776,26.774023565054225,5,61,6,1,0,0
12.099623286608745,3.3983321461661413,2,57,13,0,0,1
48.28998307934557,5.363221683557327,3,47,7,0,0,1
102.58480640867421,13.980298807076153,2,47,8,1,1,0
52.66529649938893,19.77738121188512,5,74,23,1,0,0
78.57602155757021,33.07534537577731,2,42,4,1,0,0
43.56502836416446,10.41374469474418,4,41,1,1,0,0
54.04665375455372,11.482525580530437,1,56,8,0,0,1
18.51239151147948,11.111010911336834,2,30,12,1,1,0
83.71210246559804,1.1350988165123281,5,54,8,1,0,0
33.07921800310233,17.66018962169383,2,57,12,0,1,1
26.263931182996764,10.149711861741977,3,55,2,1,0,0
78.29731808074757,8.262320467457068,5,52,1,0,0,1
30.976913151422657,11.867868814024918,10,54,2,1,0,0
19.825856991679053,18.6254337703249,4,29,22,0,0,1
17.479661728320863,14.822360860304514,4,21,17,0,0,0
211.34825846919455,2.760092248328474,3,51,5,1,0,0
23.409768147960822,17.3601371907454,1,43,9,0,0,1
83.57921346700456,8.779592741453047,1,82,7,1,0,0
37.961550497730165,30.3182300594693,8,56,14,1,1,0
24.329497655819363,10.74007013756442,2,52,15,1,0,0
83.49998518780029,0.6623603299039911,3,50,9,0,0,1
52.30488518704423,5.639430654804133,3,59,3,1,0,0
1975.3411124322151,4.165141561193886,4,63,19,1,0,0
232.16199139584813,18.903278030049766,5,42,23,1,0,0
55.48737685276418,11.308555910740319,2,28,21,1,0,0
151.9385240945734,11.92311917087852,3,31,17,0,0,1
74.62683577546159,20.161077711326264,1,38,10,1,0,0
65.24906790747907,19.266131486381884,5,44,18,1,0,0
47.83076466708454,56.189703001778376,3,44,18,0,0,1
93.36266239551738,0.33926835229193564,3,44,4,1,0,0
21.102840643934854,4.8825567955283065,1,42,15,1,0,0
37.737243789842005,36.30754833728725,4,32,11,0,0,1
11.36937915580005,7.75003307391605,2,44,12,1,0,0
82.98292483961427,19.93503761127345,2,27,11,1,0,0
48.715813085324996,4.50114470314667,5,47,4,1,0,0
110.2053720306326,35.36887628421151,4,49,12,1,1,0
25.632486218584475,276.6546568601506,5,32,9,0,1,0
24.87337776832138,18.397135714829048,4,66,9,1,0,0
146.25844750770148,6.8957105566344445,1,44,7,0,0,1
74.5603586865645,3.2838292147449915,3,35,6,0,0,0
12.886279857518634,7.1002091224566986,4,37,16,0,0,1
283.41328553371704,2.9432433823451407,8,46,7,1,0,0
55.98310271589149,5.282578723880427,4,43,9,0,0,1
205.2960193542443,1.2684279749899035,2,49,3,0,0,1
102.89690758449763,652.1820284590729,2,36,7,1,1,0
63.95985482134109,2.0745377073894864,3,45,18,1,0,0
67.7602260845843,14.95468659447499,4,20,7,0,0,1
131.46007401859066,13.603434859164903,2,43,23,1,0,0
13.575093403749044,0.21184734381860804,2,40,13,1,0,0
56.70988762118898,0.5709525246459164,2,77,0,1,0,0
36.65692734456008,19.763260697524192,3,59,13,1,0,0
48.87896992829922,4.654925547066341,1,54,14,1,0,0
22.238777923708028,1.8117531989958804,3,43,6,0,0,1
15.115524728180096,10.21460527808257,4,48,9,1,0,0
2403.8866188745246,5.7027785240583455,3,47,2,1,0,0
24.94648359690747,3.1767570676400707,2,25,13,1,0,0
14.287054450511937,36.584328308179565,2,35,1,0,0,1
24.321257514936818,15.33116299125685,2,58,15,0,0,1
22.37864660759773,16.689930579287793,5,43,18,1,0,0
39.898764981846696,15.062547990720454,2,33,22,1,0,0
42.32310535982619,21.194520144118886,3,37,15,1,1,0
62.39713012269102,10.947024466095788,1,58,9,0,0,1
22.312730695650302,33.86093063427502,1,43,1,1,0,0
69.6702399546931,19.938997715024364,5,65,3,1,0,0
220.21782341375257,4.897286483205992,2,51,18,0,0,1
59.318949273182824,3.1112714803392914,3,56,1,1,0,0
15.752471801128397,1.3835645084638233,2,56,23,1,0,0
135.77845755702697,2.4317739174496045,2,52,17,1,0,0
21.49936654101054,11.996423971426278,5,48,9,0,0,1
35.00402025584519,19.188477295310918,1,28,13,0,0,1
113.35248731988676,20.53362654261973,3,46,4,0,0,1
23.713218323809215,1.5423001619403267,4,32,23,0,0,1
50.126836520125195,15.590733597936008,2,41,19,1,0,0
56.38274122516252,32.586623118561455,1,64,19,1,0,0
40.37887787259186,19.26174351707636,3,55,7,1,0,0
27.00737038548973,35.02898186054549,3,38,0,1,0,0
24.2677142912538,16.12074806876864,2,40,6,1,0,0
85.5952227989756,49.09993758752239,3,71,13,1,0,0
15.158383414142723,2.698132514441439,4,39,7,0,0,1
48.56707566477354,36.25190044396394,2,34,12,0,0,1
53.12854605928376,5.0176528335277935,4,42,21,1,0,0
45.54986340303623,11.905443692681857,2,24,7,1,0,0
131.62119551145042,15.989036011963234,2,53,13,0,0,1
30.4148178939167,3.7429015062444817,4,33,14,1,0,0
147.29762495333551,12.313508602252055,1,55,5,0,0,1
16.188956720102777,9.502367834686448,3,33,17,1,0,0
60.061988384476216,11.793456056953987,3,57,16,1,0,0
20.01224730763827,0.24538165097087658,5,79,0,1,0,0
41.50086999461589,5.551561718795572,6,43,6,0,0,1
70.20965143123186,5.23640920456251,2,34,15,1,0,0
61.13747761469401,6.098593076996154,4,26,23,1,0,0
23.824772812968764,0.20361355299188827,2,18,2,1,0,0
116.53761189355954,1.8553009791531931,4,36,20,0,0,1
105.8384374019177,28.811310018268422,4,54,18,0,0,1
28.732780041909116,6.445826860748791,3,78,15,1,0,0
10.733736661538158,17.63451605016511,2,52,4,1,0,0
121.61145324398855,2.810827549845159,3,81,10,0,0,1
40.68082920163405,6.300056780864988,4,65,4,1,0,0
54.21052556174794,9.707188140576998,2,37,19,1,0,0
14.435375612140724,1.7478520580259034,9,42,3,1,0,0
35.16694321099353,12.998384034341981,3,43,10,1,0,0
74.67394684460655,25.16797151071648,3,37,2,0,0,1
101.77863660199279,22.4089335939116,3,36,14,1,0,0
114.23547654651708,12.338702600087384,1,64,19,1,0,0
68.81518318910962,17.06494737927959,2,66,13,1,0,0
17.38900627626698,8.609418663292422,2,34,16,0,0,0
27.019713777743636,3.3011662324320086,4,51,17,1,0,0
57.94067499961667,10.680944256466624,2,40,13,1,0,0
63.00384945350432,10.75298514822019,3,34,4,1,0,0
82.63303891069101,42.3822658783671,5,67,16,0,0,1
146.37883344833065,22.50406555720582,2,53,22,0,0,1
286.07207868371944,4.832269345367164,5,35,23,1,0,0
150.7036913788865,27.352998776927286,3,41,10,1,0,0
159.56199061225848,10.694132628767202,1,35,6,0,0,1
39.444332202108974,8.931450345616348,5,31,3,0,0,1
22.986749626607313,4.636140544550087,2,73,18,0,0,1
190.60728585505126,9.820726256878167,2,37,5,0,0,1
40.94829788453798,4.5793913768359,4,50,17,1,0,0
20.91170230295634,22.227633572139435,4,33,4,0,0,1
209.58501713012296,15.973348269876603,1,18,3,0,0,1
66.8937426335706,10.48647123336941,8,18,13,1,0,0
15.083143750236296,6.985978433916173,1,64,1,0,0,0
113.12040917539703,13.107638168438994,1,18,8,1,0,0
25.854551859823914,2.8800152792923015,3,67,16,1,0,0
21.688709048986475,2.2072783265679545,2,73,2,1,0,0
15.952300699345248,8.679414449451752,3,45,10,0,0,1
54.076625451162265,4.66556626161645,3,39,0,1,0,0
66.15167787058542,6.836138105926504,1,58,10,0,0,1
56.771268018179555,17.62100233293357,1,35,3,1,0,0
31.765223767628626,0.835743893199896,3,39,5,0,0,1
28.948954856156668,5.337088283977849,3,35,6,1,0,0
56.77560981363281,5.119259815435948,3,41,10,1,0,0
36.27925506389818,3.8171653959799188,3,43,18,0,0,1
47.269196767546994,7.953829896139921,4,35,23,1,0,0
81.67377145198486,1.5144128572824083,4,22,3,1,0,0
137.29423235814158,14.771678223487749,3,51,17,1,0,0
18.876664806356736,36.86736085459316,1,18,19,1,0,0
29.40428447848612,1.76322796691708,3,26,2,0,0,1
24.60369771989984,12.01461802706081,3,36,6,1,0,0
26.989828510056,40.89870911776285,2,65,23,1,0,0
76.96879686777835,35.55907708452313,2,25,13,1,0,0
181.59274974112262,1.5747336458869876,4,37,17,1,0,0
97.900200863681,7.705257350545933,1,27,20,0,1,1
45.51287110516532,4.556686054858125,2,52,9,0,0,1
37.50911100297611,4.279588595141885,2,59,1,1,0,0
162.17847645779656,5.1583697566310756,4,30,14,0,0,1
93.1723335322726,9.511192727952816,2,21,12,0,0,1
135.9594886774854,68.01977068654574,10,49,4,1,0,0
94.01680903354075,35.34824667739147,7,39,9,1,1,0
61.737570552959546,3.76846753256045,2,61,0,0,0,0
30.99817656280294,33.87883468842268,3,27,5,1,0,0
357.545361642164,13.458095342145759,2,31,17,1,0,0
71.40169314768117,1.072633170905542,3,60,11,0,0,1
125.43329145356716,8.242093998691361,1,38,18,1,0,0
20.187016197970635,4.682165132191843,5,32,16,1,0,0
32.767945967399754,7.063392243549775,5,48,5,0,0,1
12.58028685624084,2.9743425737908846,4,56,17,0,0,0
189.81834299129713,4.992225769348889,2,49,19,0,0,1
18.83248424124343,6.398835428260534,2,81,12,0,0,1
85.11265697016552,11.592087822661254,6,31,9,0,0,1
69.10509952511813,14.303671413672358,3,33,5,1,0,0
34.10912807507806,27.453622722072875,3,49,6,1,0,0
28.72370258891637,39.37448336709493,2,62,5,1,0,0
115.44972449193813,9.57811746119523,1,61,19,1,0,0
15.363228377826948,11.623166337942163,3,38,1,1,0,0
11.162730367986779,17.252737827245205,2,35,3,1,0,0
22.42467892876425,15.773820418481806,3,18,5,0,0,1
41.69833338935814,47.74095506902873,3,54,10,0,0,1
32.44357201232629,18.029084828333453,5,78,14,1,0,0
130.3993001765558,10.729207939448004,2,47,13,1,0,0
104.73979054371257,28.273653625770137,3,63,22,1,0,0
88.89347174923817,0.34621564781692693,2,37,3,1,0,0
145.12301912711297,11.34309042743729,1,75,14,1,0,0
32.50587274926498,22.60214899945659,5,61,10,1,0,0
15.316236080108713,5.244255756893309,5,22,9,1,0,0
106.67332252955512,11.745860779165683,2,60,20,1,0,0
22.792787650940014,10.048836050656414,3,49,7,0,0,1
64.11987583634105,8.445274668795768,2,75,11,1,0,0
12.757063730900963,17.85820605466727,3,59,15,0,0,1
40.582832539142586,7.368130489201635,5,55,9,1,0,0
82.02850141943087,8.460106933348758,2,35,20,1,0,0
116.91937672834837,14.007742520302891,1,29,2,1,0,0
91.65956958139552,5.58136065498661,2,40,19,1,0,0
40.93755587296526,10.606365193783816,6,82,13,0,0,1
28.151381495146985,10.469265208193157,1,21,1,0,1,1
13.150286241221407,0.9704182992580799,3,25,12,1,0,0
68.63394827803504,2.9905798174759424,2,45,22,0,0,1
32.735837536243075,5.279530209305191,3,26,0,0,0,1
124.05745153615982,46.10393792343478,4,37,21,1,0,0
61.239473173889635,37.90668187863426,2,51,0,1,0,0
31.857433011338927,4.191250467462911,3,63,23,1,0,0
11.482204824649314,10.782543567440957,2,60,6,0,0,1
70.91501448119007,10.585764434422877,2,18,22,1,0,0
19.08796492568095,9.077518185030911,2,28,23,0,0,1
146.61347256223186,29.442627997605246,4,68,7,1,0,0
15.144694447416166,9.92680597547579,3,53,20,1,0,0
38.594539339282434,10.078972024552623,5,33,22,1,0,0
73.76770566538858,7.210582284068266,5,30,14,0,1,1
66.92819009849757,0.6413818669750444,4,57,16,0,0,1
56.67462656168453,21.725331254364153,3,31,0,1,0,0
10.689020146255814,21.44938926295967,2,34,4,0,0,1
162.10103678235564,24.368907719624186,4,54,20,0,0,1
35.40481206963777,8.510081359598852,2,27,5,1,0,0
1494.025766770096,19.318973408148093,2,23,13,0,0,1
19.055235198535847,12.436119893531357,2,43,22,1,0,0
37.23104468123195,7.927812803802089,5,57,11,1,0,0
36.163628705410886,767.3212625520449,3,51,7,0,1,1
139.5542386701061,1.7975549735813132,5,57,21,0,0,1
55.636407943317394,13.493642730470423,1,38,7,0,1,1
3907.2663842600214,113.07805154048282,3,44,12,1,0,0
45.22394040657418,14.238326606950096,3,52,8,1,0,0
35.04447288464786,0.3502889046591835,4,49,18,1,0,0
151.42184252411528,3.7578391869025527,3,38,19,0,0,1
59.55805222211341,16.259019063926004,4,35,2,0,0,1
22.898272882392632,1.0053852674527488,2,18,21,0,0,1
2246.5849142914803,15.031257565449796,2,36,0,1,0,0
39.226310723261314,38.7177073931963,4,35,5,1,0,0
60.10763024819476,0.9371876971358246,4,55,13,1,0,0
10.08127256166087,1.3269383687996699,4,45,7,1,0,0
14.723097381277471,28.388881312775272,2,33,11,1,0,0
100.31719039776814,72.02387564557814,3,52,7,1,0,0
22.394883339905093,1.6689459654326824,2,33,2,1,0,0
59.13069073346243,18.699825507213173,5,42,7,1,0,0
25.2408014241613,15.418702049592756,4,40,20,0,0,1
82.66913010010275,6.273359653821016,2,38,22,1,0,0
15.552248140304787,13.052685086810168,3,20,15,1,0,0
45.72787513383571,19.013004687540583,4,34,18,1,0,0
11.558593236520869,9.849739943587423,4,57,23,1,0,0
294.8586690015966,37.10902808860847,3,39,8,1,0,0
25.430927672614843,5.229000662215887,3,47,7,0,0,1
56.37454828209317,7.224605166240083,3,60,0,1,0,0
65.85065476035014,3.8657812343734985,3,70,22,1,0,0
37.82113903283782,58.88444303875905,3,65,20,0,0,1
149.33066495062198,4.730090232030952,5,43,7,0,0,1
10.830453931535589,4.3597090292935965,5,54,11,0,0,1
20.190853838257436,34.96332646208956,3,55,10,0,0,1
904.0521748982596,8.394111658536923,6,20,23,1,0,0
13.853320748444364,3.4805759005174273,12,65,3,1,0,0
67.2908458564428,2.7396281296306353,2,27,18,1,0,0
15.95070635853404,49.111292946936985,1,52,14,1,0,0
241.74003807857935,13.24099375447198,3,45,4,1,0,0
94.95827342345041,19.265582696727275,6,51,17,1,0,0
14.855337065991087,33.17345870779657,2,18,8,1,0,0
46.9249702903595,26.62247798446448,3,73,6,1,0,0
23.07279464275078,10.853760286909473,5,56,11,0,0,1
13.842969129319423,0.37913560684888004,1,49,18,0,0,1
242.09454499569347,1.000475238523122,2,40,19,0,0,0
108.11529286520408,10.94428451598771,3,31,22,1,0,0
54.426635990862636,5.638123986736268,2,18,19,0,0,1
106.08233381616078,1.6018442629129632,2,18,16,1,0,0
154.22846384706034,37.06061711785188,3,49,12,1,0,0
61.80484159656608,9.452666816951721,2,32,10,0,0,1
61.662577670413,1.3301469881698091,3,35,2,1,0,0
37.9207660199649,3.7743879953867983,4,59,18,1,0,0
26.267478916232395,44.31031615820032,1,33,2,0,0,1
107.00158291094971,11.644708660136443,3,40,23,1,0,0
29.574437966931253,36.245271272469914,1,42,13,1,0,0
18.245087448194987,7.468089202352707,3,42,22,1,0,0
92.16240768118264,4.767547160945326,4,53,1,1,1,0
39.10509057094505,11.092738022051503,6,52,19,1,0,0
27.04914667486879,31.649128255458745,6,33,13,0,0,1
33.73764818726741,3.6843258707186344,4,50,11,0,0,1
309.937364554141,14.159619677004857,3,32,15,1,0,0
38.285553785295555,32.16702950541764,4,48,0,1,0,0
22.012393689018836,568.1676310003567,5,50,1,0,1,1
34.50327703426204,3.278191137432365,5,43,20,1,0,0
110.53452419696062,1.3316154728588463,3,68,0,1,0,0
161.0894227910588,6.586213327855891,3,61,22,1,0,0
19.470921895382524,1.4267300621467993,5,34,16,1,0,0
10.665553601292032,29.89055777715554,1,62,10,1,0,0
24.808517420170332,9.209805991733017,2,74,3,1,0,0
83.52649648464936,64.26042219419146,5,52,23,1,0,0
89.17053380195622,5.196396373474265,3,80,15,0,0,1
28.39656292802085,9.25976345209469,1,57,6,1,0,0
197.8132849845311,3.648145954995531,2,45,16,0,0,1
67.7743407848821,17.14561404570932,1,90,22,1,0,0
82.7372533734694,9.706395982661396,3,40,17,0,0,1
40.799155403285155,34.85323635662011,5,36,10,1,0,0
10.7852313037771,45.83104629823226,5,37,8,1,0,0
106.52286723579402,15.863153568982852,4,57,10,1,0,0
66.58068756562298,2.773591471287534,5,55,2,1,0,0
45.21052775367378,49.56557320183753,2,40,11,1,0,0
22.389504727274826,1.067835999198947,3,42,15,0,0,1
27.066022867427346,15.069463624901115,2,61,1,1,0,0
186.4308691108905,4.770055647368515,3,35,12,1,0,0
132.3654358736118,1.2896684289494036,3,27,19,1,0,0
21.68043247047342,4.939355486459526,3,71,18,1,0,0
101.88193891500002,33.87767796071014,3,73,1,0,0,1
142.17487203242683,29.806013432256382,2,25,16,1,0,0
70.65191859556255,6.191975910071939,1,31,3,1,0,0
21.171173335810728,24.574033928563633,2,30,22,0,0,1
17.470358653147052,19.080907194401334,6,35,4,0,0,1
185.25470255588112,13.51668766903218,1,49,18,1,0,0
25.57622352510902,30.574253970450215,4,67,6,1,0,0
53.92348328809562,3.5692050765955208,2,51,15,1,0,0
21.0938126216627,2.0004429981187677,2,63,6,1,0,0
19.78057059606878,15.688490509779635,5,41,2,1,0,0
14.3859883960403,15.445508728655128,1,45,8,0,0,1
89.24642095408814,34.18457885454855,4,66,20,0,0,1
74.47157483991286,3.39554424172962,2,42,12,0,0,1
69.84006314418899,13.862385886464233,4,49,0,0,1,1
17.891829446384104,2.616415943217838,4,35,19,0,0,1
137.704298093887,9.685061329898286,1,26,9,0,0,1
213.62480694577965,8.821081242095126,3,35,22,1,0,0
81.68282450490278,1.180285532457517,2,58,1,1,0,0
54.38073032663602,28.067861391239887,3,48,3,1,0,0
33.87063292521269,9.732348059394447,3,32,15,0,0,1
70.7850029798092,4.513265648285084,3,49,4,0,0,1
29.597555260622162,2.31115387761385,8,39,10,0,0,1
43.46347188101352,43.73976374820523,5,34,1,0,0,1
78.93249235463003,23.033761296026398,4,46,19,0,0,1
134.32258982424145,28.499401123576163,7,45,0,0,0,1
65.63493115941053,26.801444723333578,2,27,1,0,0,1
31.252603704141084,25.910992737654645,4,33,17,0,0,0
26.56113771101796,1.5563808152514962,2,40,2,1,0,0
158.96672372828613,42.023020484021416,1,27,12,1,0,0
70.04417727588435,3.1730660031276656,1,21,6,1,0,0
21.964533886376415,44.85936848764921,4,25,6,0,0,1
110.83133866052867,2.567658217472128,2,52,8,1,0,0
192.2713652031065,5.0824808873220935,4,72,2,0,0,1
159.0717730595906,65.45801942631387,3,37,0,0,0,1
65.74577013891097,23.475952988419813,6,67,20,1,0,0
61.119837463315825,0.9955910658077232,4,30,15,1,0,0
134.39446013793497,11.41705848191795,5,39,8,0,0,1
24.16753903883746,28.925812997655445,3,18,7,0,0,1
120.6843922589277,0.793793685146434,6,54,3,1,0,0
136.70742224529647,5.999563931000059,4,23,8,0,0,1
38.47340324902805,0.8488507864706303,6,57,10,0,0,1
21.719997762426818,51.35441104860242,3,20,17,1,0,0
88.75372177215957,5.95622773254494,3,20,10,0,0,1
48.87194735163918,4.563585199970991,5,18,23,1,0,0
76.07734501914283,6.784179939027207,3,27,19,1,0,0
76.9093006178376,3.2509368984786926,1,27,2,0,0,1
42.83117910206803,1.7661830197110562,2,28,20,1,0,0
14.292718691762321,0.4107083080332684,3,60,0,0,0,1
16.373520128897812,7.4801903921455,3,36,1,0,0,1
44.8054505551239,38.58225561245339,3,28,6,1,0,0
54.455804662128145,2.239059073974856,2,69,2,1,0,0
145.29501388354123,31.361302608989625,4,53,11,0,0,1
31.87588731685613,5.997462720111786,3,59,12,0,0,1
74.76342098180791,7.987116207565174,1,37,16,1,1,0
220.036627265464,5.122706183788155,1,55,18,1,0,0
14.794761108047389,2.1917519563372805,3,30,9,0,0,1
80.17945216066902,14.534399461199987,2,58,18,1,0,0
50.01005821595284,38.231164815930725,3,41,23,1,0,0
58.41958112579089,4.539090143963068,3,30,3,0,0,1
45.70087981737146,7.523435537093748,2,30,2,0,0,1
63.233379362670206,7.938546332217143,3,35,0,0,0,1
21.564349776442214,25.785981558392365,3,39,1,1,0,0
22.451859649316148,16.786978915565424,4,44,16,1,0,0
199.4217321370005,12.098361871906963,2,50,10,1,0,0
133.4016113524418,23.979251122145488,5,48,17,1,1,0
95.58291213359236,0.6498068244055321,2,27,14,0,0,1
42.07941607720804,42.01800636415455,4,64,17,0,0,1
74.72576434263487,42.73852447464201,4,56,20,1,0,0
42.21405907542237,13.876357070204126,1,56,7,0,0,1
12.046452391470275,31.36089258436476,4,69,4,1,0,0
39.96324982240142,32.556950975583874,4,79,3,0,0,1
37.0122468967006,19.33012321664892,1,39,19,1,0,0
11.984014800999143,24.14934714742019,3,53,16,1,0,0
118.97557845536741,5.44189701844085,2,51,7,0,0,1
211.6656451539704,2.5447314505268355,2,18,2,0,0,1
74.16303658785775,14.658014729603822,3,18,13,1,0,0
196.51348378133798,582.0237635840241,1,62,8,1,1,0
21.551269873121022,2.8349569527861322,1,68,8,1,0,0
74.90783322477546,22.1963424377643,4,56,4,0,0,1
96.53527022395818,5.2405704012913255,2,43,3,0,0,1
43.940031042758854,4.9490728935469,4,18,14,1,0,0
35.46108915142844,26.70732992826089,2,33,2,0,0,0
43.18755208698617,0.9579351702533283,3,29,5,1,0,0
57.76035656520182,22.19109807316177,2,30,17,1,0,0
37.376633093250824,19.254103857489625,2,43,2,1,0,0
18.361671930028344,1.3292981929471415,1,18,15,0,0,1
27.354538743472148,21.324251732646356,2,42,15,0,1,1
20.90781573383375,9.208408935251004,9,44,1,1,0,0
84.13210740140966,4.767512864574703,3,53,18,1,0,0
82.43250829918598,20.381961307481028,2,73,9,1,0,0
30.81601531675101,37.148730261923006,4,36,11,1,0,0
157.96985275677793,0.3381171841097733,3,49,21,1,0,0
69.48395058599323,4.733800722404356,3,60,18,0,0,0
23.138155420432653,2.997523536472089,2,52,13,1,0,0
75.61478103530038,14.135748782044288,4,56,3,1,0,0
